"Hub","CY","Daily.kgH2","hub.type","full.address","lon","lat","zip"
"UPS CC - CONCORD 11312",2028,352.5,"Package Delivery Center","1970 OLIVERA, CONCORD, CA, 94520-5425",-122.04938,37.998523,94520
"UPS CC - CONCORD 11312",2029,427.5,"Package Delivery Center","1970 OLIVERA, CONCORD, CA, 94520-5425",-122.04938,37.998523,94520
"UPS CC - CONCORD 11312",2030,510,"Package Delivery Center","1970 OLIVERA, CONCORD, CA, 94520-5425",-122.04938,37.998523,94520
"UPS CC - CRESCENT CITY 11332",2018,0,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2019,0,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2020,0,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2021,0,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2022,15,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2023,52.5,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2024,97.5,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2025,150,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2026,210,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2027,277.5,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2028,352.5,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2029,427.5,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - CRESCENT CITY 11332",2030,510,"Package Delivery Center","224 ELK VALLEY RD, CRESCENT CITY, CA, 95531-4458",-124.18104,41.753467,95531
"UPS CC - EL CENTRO 10549",2018,0,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2019,0,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2020,0,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2021,0,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2022,15,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2023,52.5,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2024,97.5,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2025,150,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2026,210,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2027,277.5,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2028,352.5,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2029,427.5,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - EL CENTRO 10549",2030,510,"Package Delivery Center","160 W MAIN ST, EL CENTRO, CA, 92243-2513",-115.5455,32.792743,92243
"UPS CC - FAIRFIELD 11313",2018,0,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2019,0,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2020,0,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2021,0,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2022,15,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2023,52.5,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2024,97.5,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2025,150,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2026,210,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2027,277.5,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2028,352.5,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2029,427.5,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FAIRFIELD 11313",2030,510,"Package Delivery Center","5000 W CORDELIA RD, FAIRFIELD, CA, 94534-1628",-122.14155,38.209392,94534
"UPS CC - FORT BRAGG 11335",2018,0,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2019,0,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2020,0,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2021,0,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2022,15,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2023,52.5,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2024,97.5,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2025,150,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2026,210,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2027,277.5,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2028,352.5,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2029,427.5,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FORT BRAGG 11335",2030,510,"Package Delivery Center","18101 OCEAN DR, FORT BRAGG, CA, 95437-9297",-123.80995,39.406658,95437
"UPS CC - FRESNO 11317",2018,0,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2019,0,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2020,0,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2021,0,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2022,15,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2023,52.5,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2024,97.5,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2025,150,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2026,210,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2027,277.5,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2028,352.5,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2029,427.5,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - FRESNO 11317",2030,510,"Package Delivery Center","1601 W MCKINLEY, FRESNO, CA, 93728-1220",-119.82976,36.764732,93728
"UPS CC - GARDENA 11477",2018,0,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2019,0,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2020,0,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2021,0,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2022,15,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2023,52.5,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2024,97.5,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2025,150,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2026,210,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2027,277.5,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2028,352.5,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2029,427.5,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GARDENA 11477",2030,510,"Package Delivery Center","17115 S WESTERN, GARDENA, CA, 90247-5223",-118.30913,33.875694,90247
"UPS CC - GOLETA 11489",2018,0,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2019,0,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2020,0,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2021,0,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2022,15,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2023,52.5,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2024,97.5,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2025,150,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2026,210,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2027,277.5,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2028,352.5,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2029,427.5,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GOLETA 11489",2030,510,"Package Delivery Center","505 PINE AVE, GOLETA, CA, 93117-3707",-119.82661,34.432434,93117
"UPS CC - GRASS VALLEY 11305",2018,0,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2019,0,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2020,0,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2021,0,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2022,15,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2023,52.5,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2024,97.5,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2025,150,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2026,210,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2027,277.5,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2028,352.5,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2029,427.5,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - GRASS VALLEY 11305",2030,510,"Package Delivery Center","12025 CHARLES DR, GRASS VALLEY, CA, 95945-8412",-121.01547,39.219154,95945
"UPS CC - LAKEPORT 11328",2018,0,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2019,0,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2020,0,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2021,0,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2022,15,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2023,52.5,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2024,97.5,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2025,150,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2026,210,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2027,277.5,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2028,352.5,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2029,427.5,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LAKEPORT 11328",2030,510,"Package Delivery Center","1275 CRAIG AVE, LAKEPORT, CA, 95453-5704",-122.92876,39.036895,95453
"UPS CC - LANCASTER 11492",2018,0,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2019,0,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2020,0,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2021,0,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2022,15,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2023,52.5,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2024,97.5,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2025,150,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2026,210,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2027,277.5,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2028,352.5,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2029,427.5,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LANCASTER 11492",2030,510,"Package Delivery Center","290 W AVE L AVE, LANCASTER, CA, 93534-7109",-118.13225,34.660765,93534
"UPS CC - LOS ANGELES 11022",2018,0,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2019,0,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2020,0,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2021,0,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2022,15,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2023,52.5,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2024,97.5,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2025,150,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2026,210,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2027,277.5,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2028,352.5,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2029,427.5,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11022",2030,510,"Package Delivery Center","950 S BLAINE ST, LOS ANGELES, CA, 90015-1220",-118.26946,34.048156,90015
"UPS CC - LOS ANGELES 11023",2018,0,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2019,0,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2020,0,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2021,0,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2022,15,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2023,52.5,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2024,97.5,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2025,150,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2026,210,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2027,277.5,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2028,352.5,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2029,427.5,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - LOS ANGELES 11023",2030,510,"Package Delivery Center","1800 N MAIN ST, LOS ANGELES, CA, 90031-3262",-118.2189,34.065794,90031
"UPS CC - MARYSVILLE 11331",2018,0,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2019,0,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2020,0,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2021,0,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2022,15,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2023,52.5,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2024,97.5,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2025,150,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2026,210,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2027,277.5,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2028,352.5,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2029,427.5,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MARYSVILLE 11331",2030,510,"Package Delivery Center","1470 FURNEAUX, MARYSVILLE, CA, 95901",-121.56187,39.107215,95901
"UPS CC - MENLO PARK 11311",2018,0,"Package Delivery Center","1355 ADAMS CT, MENLO PARK, CA, 94025-1443",-122.14373,37.478531,94025
"UPS CC - MENLO PARK 11311",2019,0,"Package Delivery Center","1355 ADAMS CT, MENLO PARK, CA, 94025-1443",-122.14373,37.478531,94025
"UPS CC - MENLO PARK 11311",2020,0,"Package Delivery Center","1355 ADAMS CT, MENLO PARK, CA, 94025-1443",-122.14373,37.478531,94025
"UPS CC - MENLO PARK 11311",2021,0,"Package Delivery Center","1355 ADAMS CT, MENLO PARK, CA, 94025-1443",-122.14373,37.478531,94025
"UPS CC - MENLO PARK 11311",2022,15,"Package Delivery Center","1355 ADAMS CT, MENLO PARK, CA, 94025-1443",-122.14373,37.478531,94025
"UPS CC - MENLO PARK 11311",2023,52.5,"Package Delivery Center","1355 ADAMS CT, MENLO PARK, CA, 94025-1443",-122.14373,37.478531,94025
"UPS CC - MENLO PARK 11311",2024,97.5,"Package Delivery Center","1355 ADAMS CT, MENLO PARK, CA, 94025-1443",-122.14373,37.478531,94025
"UPS CC - MENLO PARK 11311",2025,150,"Package Delivery Center","1355 ADAMS CT, MENLO PARK, CA, 94025-1443",-122.14373,37.478531,94025
"UPS CC - MENLO PARK 11311",2026,210,"Package Delivery Center","1355 ADAMS CT, MENLO PARK, CA, 94025-1443",-122.14373,37.478531,94025
