fleet_name,CY,daily_VMT_per_veh
Delivery Fleet at UPS CC - SAN RAFAEL 11310,2027,150
Delivery Fleet at UPS CC - OAKLAND 11309,2027,150
Delivery Fleet at UPS CC - SAN FRANCISCO 11306,2027,150
Delivery Fleet at UPS CC - SAN DIEGO 11478,2027,150
Delivery Fleet at UPS CC - CHULA VISTA 11479,2027,150
Delivery Fleet at UPS CC - SAN MARCOS 11487,2027,150
Delivery Fleet at UPS CC - PALM SPRINGS 11488,2027,150
Delivery Fleet at UPS CC - EL CENTRO 10549,2027,150
Delivery Fleet at UPS CC - YUCCA VALLEY 62292,2027,150
Delivery Fleet at UPS CC - SO SANFRANCISCO 11307,2027,150
Delivery Fleet at FedEx Ship Center Bakersfield BFLA,2027,150
Delivery Fleet at FedEx Ship Center Canoga Park JSNA,2027,150
Delivery Fleet at FedEx Ship Center Carlsbad CLDA,2027,150
Delivery Fleet at FedEx Ship Center Chico CICA,2027,150
Delivery Fleet at FedEx Ship Center Clovis FATA,2027,150
Delivery Fleet at FedEx Ship Center Costa Mesa APVA,2027,150
Delivery Fleet at FedEx Ship Center Culver City CCDA,2027,150
Delivery Fleet at FedEx Ship Center Emeryville JEMA,2027,150
Delivery Fleet at FedEx Ship Center Eureka EKAA,2027,150
Delivery Fleet at FedEx Ship Center Fullerton FULA,2027,150
Delivery Fleet at FedEx Ship Center Gardena TOAA,2027,150
Delivery Fleet at FedEx Ship Center Goleta SBAA,2027,150
Delivery Fleet at FedEx Ship Center Grass Valley OVEA,2027,150
Delivery Fleet at FedEx Ship Center Hawthorne HHRA,2027,150
Delivery Fleet at FedEx Ship Center Imperial IPLA,2027,150
Delivery Fleet at FedEx Ship Center City Of Industry POCA,2027,150
Delivery Fleet at FedEx Ship Center Irvine NZJA,2027,150
Delivery Fleet at FedEx Ship Center Lancaster WJFA,2027,150
Delivery Fleet at FedEx Ship Center Los Angeles VXCE,2027,150
Delivery Fleet at FedEx Ship Center Los Angeles EMTA,2027,150
Delivery Fleet at FedEx Ship Center Los Angeles JGXA,2027,150
Delivery Fleet at FedEx Ship Center Marina Del Rey SMOA,2027,150
Delivery Fleet at FedEx Ship Center Menlo Park PAOA,2027,150
Delivery Fleet at FedEx Ship Center Merced MCEA,2027,150
Delivery Fleet at FedEx Ship Center Modesto MODA,2027,150
Delivery Fleet at FedEx Ship Center Monterey MRYA,2027,150
Delivery Fleet at FedEx Ship Center North Hills VNYA,2027,150
Delivery Fleet at FedEx Ship Center Oakland JBSA,2027,150
Delivery Fleet at FedEx Ship Center Ontario ONTA,2027,150
Delivery Fleet at FedEx Ship Center Oxnard OXRA,2027,150
Delivery Fleet at FedEx Ship Center Pacheco CCRA,2027,150
Delivery Fleet at FedEx Ship Center Palm Springs PSPA,2027,150
Delivery Fleet at FedEx Ship Center Petaluma NOTA,2027,150
Delivery Fleet at FedEx Ship Center Pleasanton LVKA,2027,150
Delivery Fleet at FedEx Ship Center Rancho Cordova MHRA,2027,150
Delivery Fleet at FedEx Ship Center Redding RDDA,2027,150
Delivery Fleet at FedEx Ship Center Ridgecrest IYKA,2027,150
Delivery Fleet at FedEx Ship Center Rocklin AUNA,2027,150
Delivery Fleet at FedEx Ship Center Sacramento SMFA,2027,150
Delivery Fleet at FedEx Ship Center Sacramento SMFE,2027,150
Delivery Fleet at FedEx Ship Center San Diego JBKA,2027,150
Delivery Fleet at FedEx Ship Center San Diego MYFA,2027,150
Delivery Fleet at FedEx Ship Center San Diego SANA,2027,150
Delivery Fleet at FedEx Ship Center San Diego SDMA,2027,150
Delivery Fleet at FedEx Ship Center San Francisco PCCE,2027,150
Delivery Fleet at FedEx Ship Center San Francisco SFOA,2027,150
Delivery Fleet at FedEx Ship Center San Jose RHVA,2027,150
Delivery Fleet at FedEx Ship Center San Luis Obispo SBPA,2027,150
Delivery Fleet at FedEx Ship Center San Rafael SRFA,2027,150
Delivery Fleet at FedEx Ship Center Santa Fe Springs JDYA,2027,150
Delivery Fleet at FedEx Ship Center Santa Maria SMXA,2027,150
Delivery Fleet at FedEx Ship Center Signal Hill LGBA,2027,150
Delivery Fleet at FedEx Ship Center Soquel SRUA,2027,150
Delivery Fleet at FedEx Ship Center South San Francisco SQLA,2027,150
Delivery Fleet at FedEx Ship Center Stockton SCKA,2027,150
Delivery Fleet at FedEx Ship Center Sun Valley BURA,2027,150
Delivery Fleet at FedEx Ship Center Sunnyvale COAA,2027,150
Delivery Fleet at FedEx Ship Center Temecula HMTA,2027,150
Delivery Fleet at FedEx Ship Center Ukiah UKIA,2027,150
Delivery Fleet at FedEx Ship Center Victorville DAGA,2027,150
Delivery Fleet at FedEx Ship Center Visalia VISA,2027,150
Delivery Fleet at FedEx Ship Center Yuba City MYVA,2027,150
Port Drayage Trucks at Port Oakland,2028,150
Port Drayage Trucks at Port Long Beach,2028,150
Port Drayage Trucks at Port Los Angeles,2028,150
Port Drayage Trucks at Port San Diego,2028,150
Port Drayage Trucks at Port Redwood City,2028,150
Port Drayage Trucks at Port San Francisco,2028,150
Port Drayage Trucks at Port Richmond,2028,150
Port Drayage Trucks at Port Hueneme,2028,150
Port Drayage Trucks at Port Stockton,2028,150
Trucks at Bob Hope (Burbank) Airport (BUR),2028,150
Trucks at Fresno Yosemite International Airport (FAT),2028,150
Trucks at John Wayne / Orange County Airport (SNA),2028,150
Trucks at Long Beach Municipal Airport (LGB),2028,150
Trucks at Los Angeles International Airport (LAX),2028,150
Trucks at Los Angeles Ontario International Airport (ONT),2028,150
Trucks at Norman Y. Mineta San Jos_ International Airport (SJC),2028,150
Trucks at Oakland International Airport (OAK),2028,150
Trucks at Sacramento International Airport (SMF),2028,150
Trucks at Sacramento Mather Airport (MHR),2028,150
Trucks at San Diego International Airport (SAN),2028,150
Trucks at San Francisco International Airport (SFO),2028,150
Truck Fleet at Ames Industrial Park,2028,150
Truck Fleet at Arch Road Logistics Center,2028,150
Truck Fleet at Beckman Industrial Park,2028,150
Truck Fleet at Broken Drum Industrial Park,2028,150
Truck Fleet at Buena Park Industrial Center,2028,150
Truck Fleet at California Logistics Centre,2028,150
Truck Fleet at Campbell Industrial Park,2028,150
Truck Fleet at Carmelo Industrial Park,2028,150
Truck Fleet at Central Valley Industrial Park,2028,150
Truck Fleet at Charter Industrial Area,2028,150
Truck Fleet at Cherokee Industrial Park,2028,150
Truck Fleet at Collins Industrial Park,2028,150
Truck Fleet at Concord Diablo Industrial Park,2028,150
Truck Fleet at Concord Industrial Park,2028,150
Truck Fleet at Conti Industrial Park,2028,150
Truck Fleet at Corona Industrial Park,2028,150
Truck Fleet at Cupertino Industrial Park,2028,150
Truck Fleet at Delta Court Industrial Park,2028,150
Truck Fleet at Diablo Industrial Park,2028,150
Truck Fleet at Edgewater Industrial Center,2028,150
Truck Fleet at El Pinal Industrial Park,2028,150
Truck Fleet at Enterprise Distribution Center,2028,150
Truck Fleet at Fairgrounds Industrial Park,2028,150
Truck Fleet at Fremont Industrial Park,2028,150
Truck Fleet at Giant Trade Center,2028,150
Truck Fleet at Gladstone Industrial Park,2028,150
Truck Fleet at Goldring Industrial Park,2028,150
Truck Fleet at Grant Industrial Park,2028,150
Truck Fleet at Hayman Street Industrial Complex,2028,150
Truck Fleet at Hensley Industrial Park,2028,150
Truck Fleet at Hesperian Industrial Park,2028,150
Truck Fleet at Hilltop Industrial Park,2028,150
Truck Fleet at Koll Arden Industrial Center,2028,150
Truck Fleet at La Cienega Industrial Park,2028,150
Truck Fleet at Lathrop Industrial Park,2028,150
Truck Fleet at Los Angeles Industrial Park,2028,150
Truck Fleet at Mabury Industrial Park,2028,150
Truck Fleet at MacArthur Industrial Park,2028,150
Truck Fleet at Manteca Industrial Park,2028,150
Truck Fleet at Mason Industrial Park,2028,150
Truck Fleet at Massie Industrial Park,2028,150
Truck Fleet at Milpitas Industrial Park,2028,150
Truck Fleet at Monrovia Industrial Park,2028,150
Truck Fleet at North County Industrial Park,2028,150
Truck Fleet at North Hayward Industrial Park,2028,150
Truck Fleet at Oakmead Industrial Park,2028,150
Truck Fleet at Rancho Sierra Industrial Park,2028,150
Truck Fleet at Rheem Industrial Park,2028,150
Truck Fleet at Saticoy Industrial Park,2028,150
Truck Fleet at Shary Industrial Park,2028,150
Truck Fleet at Stonebridge Industrial Park,2028,150
Truck Fleet at Sycamore Industrial Park,2028,150
Truck Fleet at Torrey Knolls Industrial Park,2028,150
Truck Fleet at Triangle Industrial Park,2028,150
Truck Fleet at Victory Industrial Park,2028,150
Truck Fleet at Walnut Industrial Park,2028,150
Truck Fleet at West Park Logistics Center,2028,150
Truck Fleet at Westminster Industrial Center,2028,150
Truck Fleet at Whitehall Industrial Park,2028,150
Truck Fleet at Wiegman Distribution Center,2028,150
Truck Fleet at Williams Street Industrial Park,2028,150
Truck Fleet at Winton Industrial Center,2028,150
Truck Fleet at Winton Logistics Center,2028,150
Truck Fleet at Wrigley Creek Industrial Park,2028,150
Truck Fleet at Zanker/Charcot Industrial Park,2028,150
Truck Fleet at Centerpoint Intermodal Center,2028,150
Truck Fleet at Fairchild Industrial Park,2028,150
Truck Fleet at Old River Industrial Park,2028,150
Truck Fleet at ProLogis Park Duck Creek,2028,150
Santa Monica Big Blue Bus,2028,150
Fresno Area Express,2028,150
Santa Barbara Metropolitan Transit District,2028,150
Santa Cruz Metropolitan Transit District,2028,150
Monterey-Salinas Transit,2028,150
Santa Clarita Transit,2028,150
Fresno County Rural Transit Agency,2028,150
Los Angeles County MTA Division 1,2028,150
Los Angeles County MTA Division 2,2028,150
Los Angeles County MTA Division 3,2028,150
Los Angeles County MTA Division 5,2028,150
Los Angeles County MTA Division 6,2028,150
Los Angeles County MTA Division 7,2028,150
Los Angeles County MTA Division 8,2028,150
Los Angeles County MTA Division 9,2028,150
Los Angeles County MTA Division 10,2028,150
Los Angeles County MTA Division 11,2028,150
Los Angeles County MTA Division 13,2028,150
Los Angeles County MTA Division 15,2028,150
Los Angeles County MTA Division 18,2028,150
Orange County Transportation Authority Garden Grove,2028,150
Orange County Transportation Authority Santa Ana,2028,150
San Diego Metropolitan Transit System Imperial Avenue Division,2028,150
San Diego Metropolitan Transit System Kearny Mesa Division,2028,150
San Diego Metropolitan Transit System South Bay Bus Maintenance Facility,2028,150
San Diego Metropolitan Transit System East County Bus Maintenance Facility,2028,150
San Diego Metropolitan Transit System Copley Park Maintenance Facility,2028,150
Alameda/Contra Costa Transit District Emeryville Division,2028,150
Alameda/Contra Costa Transit District Richmond Division,2028,150
Alameda/Contra Costa Transit District East Oakland Division,2028,150
Alameda/Contra Costa Transit District Hayward Division,2028,150
Santa Clara Valley Transportation Authority - Chaboya Division,2028,150
Santa Clara Valley Transportation Authority - Cerone Division,2028,150
Santa Clara Valley Transportation Authority - North Division,2028,150
San Mateo County Transit District North Base,2028,150
San Mateo County Transit District South Base,2028,150
Sacramento Regional Transit District,2028,150
Golden Gate Transit - San Rafael,2028,150
Golden Gate Transit - Santa Rosa,2028,150
Golden Gate Transit - Novato,2028,150
Golden Gate Transit - San Francisco,2028,150
Riverside Transit Agency - Riverside Division,2028,150
Riverside Transit Agency -  Hemet Division,2028,150
Delivery Fleet at UPS CC - BAKERSFIELD 11318,2028,150
Delivery Fleet at UPS CC - MOJAVE 11497,2028,150
Delivery Fleet at UPS CC - LANCASTER 11492,2028,150
Delivery Fleet at UPS CC - VISALIA 11321,2028,150
Delivery Fleet at UPS CC - RIDGECREST 11496,2028,150
Delivery Fleet at UPS CC - VENTURA 11485,2028,150
Delivery Fleet at UPS CC - GOLETA 11489,2028,150
Delivery Fleet at UPS CC - NEWBURY PARK 11481,2028,150
Delivery Fleet at UPS CC - SYLMAR 11031,2028,150
Delivery Fleet at UPS CC - VAN NUYS 11021,2028,150
Delivery Fleet at UPS CC - SANTA MARIA 11494,2028,150
Delivery Fleet at UPS CC - SAN LUIS OBISPO 11491,2028,150
Delivery Fleet at UPS CC LOS ANGELES 11026,2028,150
Delivery Fleet at UPS CC - LOS ANGELES 11022,2028,150
Delivery Fleet at UPS CC - LOS ANGELES 11023,2028,150
Delivery Fleet at UPS CC - FRESNO 11317,2028,150
Delivery Fleet at UPS CC - BALDWIN PARK 11024,2028,150
Delivery Fleet at UPS CC - GARDENA 11477,2028,150
Delivery Fleet at UPS CC - VICTORVILLE 11483,2028,150
Delivery Fleet at UPS CERRITOS 11027,2028,150
Delivery Fleet at UPS CC CHICO 11314,2028,150
Delivery Fleet at UPS CC - MARYSVILLE 11331,2028,150
Delivery Fleet at UPS CC - QUANCY 10698,2028,150
Delivery Fleet at UPS CC - GRASS VALLEY 11305,2028,150
Delivery Fleet at UPS CC  - ANDERSON 11325,2028,150
Delivery Fleet at UPS CC - ROCKLIN 11326,2028,150
Delivery Fleet at UPS CC - LAKEPORT 11328,2028,150
Delivery Fleet at UPS CC - WEST SACRAMENTO 11315,2028,150
Delivery Fleet at UPS CC UKIAH 11322,2028,150
Delivery Fleet at UPS CORDOVA BUILDING 93411,2028,150
Delivery Fleet at UPS CC - SUSANVILLE 11333,2028,150
Delivery Fleet at UPS CC - SANTA ROSA 11323,2028,150
Delivery Fleet at UPS CC - NAPA 11330,2028,150
Delivery Fleet at UPS CC - FAIRFIELD 11313,2028,150
Delivery Fleet at UPS CC - FORT BRAGG 11335,2028,150
Delivery Fleet at UPS CC - PETALUMA 11340,2028,150
Delivery Fleet at UPS CC - SOUTH LAKE TAHOE 11334,2028,150
Delivery Fleet at UPS CC-OAKLEY 143816,2028,150
Delivery Fleet at UPS CC - CONCORD 11312,2028,150
Delivery Fleet at UPS CC - MERCED 11329,2028,150
Delivery Fleet at UPS CC - BISHOP 11495,2028,150
Delivery Fleet at UPS CC - CERES 11324,2028,150
Delivery Fleet at UPS CC - ANGELS CAMP 11341,2028,150
Delivery Fleet at UPS CC - SALINAS 11319,2028,150
Delivery Fleet at UPS CC - MONTEREY 11339,2028,150
Delivery Fleet at UPS CC - STOCKTON 11316,2028,150
Delivery Fleet at UPS CC - SAN JOSE 11338,2028,150
Delivery Fleet at UPS CC - SANTA CRUZ 11327,2028,150
Delivery Fleet at UPS CC - SUNNYVALE 11308,2028,150
Delivery Fleet at UPS CC - MENLO PARK 11311,2028,150
Delivery Fleet at UPS CC - SAN RAMON 11343,2028,150
Delivery Fleet at UPS CC - ANAHEIM 11476,2028,150
Delivery Fleet at UPS CC - ONTARIO 11482,2028,150
Delivery Fleet at UPS CC - ALISO VIEJO 11480,2028,150
Delivery Fleet at UPS CC - AVALON 11025,2028,150
Delivery Fleet at UPS CC - RIVERSIDE 11490,2028,150
Delivery Fleet at UPS CC - SAN BERNARDINO 11486,2028,150
Delivery Fleet at UPS CC - ROMOLAND 11493,2028,150
Delivery Fleet at UPS CC - YREKA 10697,2028,150
Delivery Fleet at UPS CC EUREKA 11320,2028,150
Delivery Fleet at UPS CC - CRESCENT CITY 11332,2028,150
Delivery Fleet at UPS CC - RICHMOND 11342,2028,150
Delivery Fleet at UPS CC - SAN RAFAEL 11310,2028,150
Delivery Fleet at UPS CC - OAKLAND 11309,2028,150
Delivery Fleet at UPS CC - SAN FRANCISCO 11306,2028,150
Delivery Fleet at UPS CC - SAN DIEGO 11478,2028,150
Delivery Fleet at UPS CC - CHULA VISTA 11479,2028,150
Delivery Fleet at UPS CC - SAN MARCOS 11487,2028,150
Delivery Fleet at UPS CC - PALM SPRINGS 11488,2028,150
Delivery Fleet at UPS CC - EL CENTRO 10549,2028,150
Delivery Fleet at UPS CC - YUCCA VALLEY 62292,2028,150
Delivery Fleet at UPS CC - SO SANFRANCISCO 11307,2028,150
Delivery Fleet at FedEx Ship Center Bakersfield BFLA,2028,150
Delivery Fleet at FedEx Ship Center Canoga Park JSNA,2028,150
Delivery Fleet at FedEx Ship Center Carlsbad CLDA,2028,150
Delivery Fleet at FedEx Ship Center Chico CICA,2028,150
Delivery Fleet at FedEx Ship Center Clovis FATA,2028,150
Delivery Fleet at FedEx Ship Center Costa Mesa APVA,2028,150
Delivery Fleet at FedEx Ship Center Culver City CCDA,2028,150
Delivery Fleet at FedEx Ship Center Emeryville JEMA,2028,150
Delivery Fleet at FedEx Ship Center Eureka EKAA,2028,150
Delivery Fleet at FedEx Ship Center Fullerton FULA,2028,150
Delivery Fleet at FedEx Ship Center Gardena TOAA,2028,150
Delivery Fleet at FedEx Ship Center Goleta SBAA,2028,150
Delivery Fleet at FedEx Ship Center Grass Valley OVEA,2028,150
Delivery Fleet at FedEx Ship Center Hawthorne HHRA,2028,150
Delivery Fleet at FedEx Ship Center Imperial IPLA,2028,150
Delivery Fleet at FedEx Ship Center City Of Industry POCA,2028,150
Delivery Fleet at FedEx Ship Center Irvine NZJA,2028,150
Delivery Fleet at FedEx Ship Center Lancaster WJFA,2028,150
Delivery Fleet at FedEx Ship Center Los Angeles VXCE,2028,150
Delivery Fleet at FedEx Ship Center Los Angeles EMTA,2028,150
Delivery Fleet at FedEx Ship Center Los Angeles JGXA,2028,150
Delivery Fleet at FedEx Ship Center Marina Del Rey SMOA,2028,150
Delivery Fleet at FedEx Ship Center Menlo Park PAOA,2028,150
Delivery Fleet at FedEx Ship Center Merced MCEA,2028,150
Delivery Fleet at FedEx Ship Center Modesto MODA,2028,150
Delivery Fleet at FedEx Ship Center Monterey MRYA,2028,150
Delivery Fleet at FedEx Ship Center North Hills VNYA,2028,150
Delivery Fleet at FedEx Ship Center Oakland JBSA,2028,150
Delivery Fleet at FedEx Ship Center Ontario ONTA,2028,150
Delivery Fleet at FedEx Ship Center Oxnard OXRA,2028,150
Delivery Fleet at FedEx Ship Center Pacheco CCRA,2028,150
Delivery Fleet at FedEx Ship Center Palm Springs PSPA,2028,150
Delivery Fleet at FedEx Ship Center Petaluma NOTA,2028,150
Delivery Fleet at FedEx Ship Center Pleasanton LVKA,2028,150
Delivery Fleet at FedEx Ship Center Rancho Cordova MHRA,2028,150
Delivery Fleet at FedEx Ship Center Redding RDDA,2028,150
Delivery Fleet at FedEx Ship Center Ridgecrest IYKA,2028,150
Delivery Fleet at FedEx Ship Center Rocklin AUNA,2028,150
Delivery Fleet at FedEx Ship Center Sacramento SMFA,2028,150
Delivery Fleet at FedEx Ship Center Sacramento SMFE,2028,150
Delivery Fleet at FedEx Ship Center San Diego JBKA,2028,150
Delivery Fleet at FedEx Ship Center San Diego MYFA,2028,150
Delivery Fleet at FedEx Ship Center San Diego SANA,2028,150
Delivery Fleet at FedEx Ship Center San Diego SDMA,2028,150
Delivery Fleet at FedEx Ship Center San Francisco PCCE,2028,150
Delivery Fleet at FedEx Ship Center San Francisco SFOA,2028,150
Delivery Fleet at FedEx Ship Center San Jose RHVA,2028,150
Delivery Fleet at FedEx Ship Center San Luis Obispo SBPA,2028,150
Delivery Fleet at FedEx Ship Center San Rafael SRFA,2028,150
Delivery Fleet at FedEx Ship Center Santa Fe Springs JDYA,2028,150
Delivery Fleet at FedEx Ship Center Santa Maria SMXA,2028,150
Delivery Fleet at FedEx Ship Center Signal Hill LGBA,2028,150
Delivery Fleet at FedEx Ship Center Soquel SRUA,2028,150
Delivery Fleet at FedEx Ship Center South San Francisco SQLA,2028,150
Delivery Fleet at FedEx Ship Center Stockton SCKA,2028,150
Delivery Fleet at FedEx Ship Center Sun Valley BURA,2028,150
Delivery Fleet at FedEx Ship Center Sunnyvale COAA,2028,150
Delivery Fleet at FedEx Ship Center Temecula HMTA,2028,150
Delivery Fleet at FedEx Ship Center Ukiah UKIA,2028,150
Delivery Fleet at FedEx Ship Center Victorville DAGA,2028,150
Delivery Fleet at FedEx Ship Center Visalia VISA,2028,150
Delivery Fleet at FedEx Ship Center Yuba City MYVA,2028,150
Port Drayage Trucks at Port Oakland,2029,150
Port Drayage Trucks at Port Long Beach,2029,150
Port Drayage Trucks at Port Los Angeles,2029,150
Port Drayage Trucks at Port San Diego,2029,150
Port Drayage Trucks at Port Redwood City,2029,150
Port Drayage Trucks at Port San Francisco,2029,150
Port Drayage Trucks at Port Richmond,2029,150
Port Drayage Trucks at Port Hueneme,2029,150
Port Drayage Trucks at Port Stockton,2029,150
Trucks at Bob Hope (Burbank) Airport (BUR),2029,150
Trucks at Fresno Yosemite International Airport (FAT),2029,150
Trucks at John Wayne / Orange County Airport (SNA),2029,150
Trucks at Long Beach Municipal Airport (LGB),2029,150
Trucks at Los Angeles International Airport (LAX),2029,150
Trucks at Los Angeles Ontario International Airport (ONT),2029,150
Trucks at Norman Y. Mineta San Jos_ International Airport (SJC),2029,150
Trucks at Oakland International Airport (OAK),2029,150
Trucks at Sacramento International Airport (SMF),2029,150
Trucks at Sacramento Mather Airport (MHR),2029,150
Trucks at San Diego International Airport (SAN),2029,150
Trucks at San Francisco International Airport (SFO),2029,150
Truck Fleet at Ames Industrial Park,2029,150
Truck Fleet at Arch Road Logistics Center,2029,150
Truck Fleet at Beckman Industrial Park,2029,150
Truck Fleet at Broken Drum Industrial Park,2029,150
Truck Fleet at Buena Park Industrial Center,2029,150
Truck Fleet at California Logistics Centre,2029,150
Truck Fleet at Campbell Industrial Park,2029,150
Truck Fleet at Carmelo Industrial Park,2029,150
Truck Fleet at Central Valley Industrial Park,2029,150
Truck Fleet at Charter Industrial Area,2029,150
Truck Fleet at Cherokee Industrial Park,2029,150
Truck Fleet at Collins Industrial Park,2029,150
Truck Fleet at Concord Diablo Industrial Park,2029,150
Truck Fleet at Concord Industrial Park,2029,150
Truck Fleet at Conti Industrial Park,2029,150
Truck Fleet at Corona Industrial Park,2029,150
Truck Fleet at Cupertino Industrial Park,2029,150
Truck Fleet at Delta Court Industrial Park,2029,150
Truck Fleet at Diablo Industrial Park,2029,150
Truck Fleet at Edgewater Industrial Center,2029,150
Truck Fleet at El Pinal Industrial Park,2029,150
Truck Fleet at Enterprise Distribution Center,2029,150
Truck Fleet at Fairgrounds Industrial Park,2029,150
Truck Fleet at Fremont Industrial Park,2029,150
Truck Fleet at Giant Trade Center,2029,150
Truck Fleet at Gladstone Industrial Park,2029,150
Truck Fleet at Goldring Industrial Park,2029,150
Truck Fleet at Grant Industrial Park,2029,150
Truck Fleet at Hayman Street Industrial Complex,2029,150
Truck Fleet at Hensley Industrial Park,2029,150
Truck Fleet at Hesperian Industrial Park,2029,150
Truck Fleet at Hilltop Industrial Park,2029,150
Truck Fleet at Koll Arden Industrial Center,2029,150
Truck Fleet at La Cienega Industrial Park,2029,150
Truck Fleet at Lathrop Industrial Park,2029,150
Truck Fleet at Los Angeles Industrial Park,2029,150
Truck Fleet at Mabury Industrial Park,2029,150
Truck Fleet at MacArthur Industrial Park,2029,150
Truck Fleet at Manteca Industrial Park,2029,150
Truck Fleet at Mason Industrial Park,2029,150
Truck Fleet at Massie Industrial Park,2029,150
Truck Fleet at Milpitas Industrial Park,2029,150
Truck Fleet at Monrovia Industrial Park,2029,150
Truck Fleet at North County Industrial Park,2029,150
Truck Fleet at North Hayward Industrial Park,2029,150
Truck Fleet at Oakmead Industrial Park,2029,150
Truck Fleet at Rancho Sierra Industrial Park,2029,150
Truck Fleet at Rheem Industrial Park,2029,150
Truck Fleet at Saticoy Industrial Park,2029,150
Truck Fleet at Shary Industrial Park,2029,150
Truck Fleet at Stonebridge Industrial Park,2029,150
Truck Fleet at Sycamore Industrial Park,2029,150
Truck Fleet at Torrey Knolls Industrial Park,2029,150
Truck Fleet at Triangle Industrial Park,2029,150
Truck Fleet at Victory Industrial Park,2029,150
Truck Fleet at Walnut Industrial Park,2029,150
Truck Fleet at West Park Logistics Center,2029,150
Truck Fleet at Westminster Industrial Center,2029,150
Truck Fleet at Whitehall Industrial Park,2029,150
Truck Fleet at Wiegman Distribution Center,2029,150
Truck Fleet at Williams Street Industrial Park,2029,150
Truck Fleet at Winton Industrial Center,2029,150
Truck Fleet at Winton Logistics Center,2029,150
Truck Fleet at Wrigley Creek Industrial Park,2029,150
Truck Fleet at Zanker/Charcot Industrial Park,2029,150
Truck Fleet at Centerpoint Intermodal Center,2029,150
Truck Fleet at Fairchild Industrial Park,2029,150
Truck Fleet at Old River Industrial Park,2029,150
Truck Fleet at ProLogis Park Duck Creek,2029,150
Santa Monica Big Blue Bus,2029,150
Fresno Area Express,2029,150
Santa Barbara Metropolitan Transit District,2029,150
Santa Cruz Metropolitan Transit District,2029,150
Monterey-Salinas Transit,2029,150
Santa Clarita Transit,2029,150
Fresno County Rural Transit Agency,2029,150
Los Angeles County MTA Division 1,2029,150
Los Angeles County MTA Division 2,2029,150
Los Angeles County MTA Division 3,2029,150
Los Angeles County MTA Division 5,2029,150
Los Angeles County MTA Division 6,2029,150
Los Angeles County MTA Division 7,2029,150
Los Angeles County MTA Division 8,2029,150
Los Angeles County MTA Division 9,2029,150
Los Angeles County MTA Division 10,2029,150
Los Angeles County MTA Division 11,2029,150
Los Angeles County MTA Division 13,2029,150
Los Angeles County MTA Division 15,2029,150
Los Angeles County MTA Division 18,2029,150
Orange County Transportation Authority Garden Grove,2029,150
Orange County Transportation Authority Santa Ana,2029,150
San Diego Metropolitan Transit System Imperial Avenue Division,2029,150
San Diego Metropolitan Transit System Kearny Mesa Division,2029,150
San Diego Metropolitan Transit System South Bay Bus Maintenance Facility,2029,150
San Diego Metropolitan Transit System East County Bus Maintenance Facility,2029,150
San Diego Metropolitan Transit System Copley Park Maintenance Facility,2029,150
Alameda/Contra Costa Transit District Emeryville Division,2029,150
Alameda/Contra Costa Transit District Richmond Division,2029,150
Alameda/Contra Costa Transit District East Oakland Division,2029,150
Alameda/Contra Costa Transit District Hayward Division,2029,150
Santa Clara Valley Transportation Authority - Chaboya Division,2029,150
Santa Clara Valley Transportation Authority - Cerone Division,2029,150
Santa Clara Valley Transportation Authority - North Division,2029,150
San Mateo County Transit District North Base,2029,150
San Mateo County Transit District South Base,2029,150
Sacramento Regional Transit District,2029,150
Golden Gate Transit - San Rafael,2029,150
Golden Gate Transit - Santa Rosa,2029,150
Golden Gate Transit - Novato,2029,150
Golden Gate Transit - San Francisco,2029,150
Riverside Transit Agency - Riverside Division,2029,150
Riverside Transit Agency -  Hemet Division,2029,150
Delivery Fleet at UPS CC - BAKERSFIELD 11318,2029,150
Delivery Fleet at UPS CC - MOJAVE 11497,2029,150
Delivery Fleet at UPS CC - LANCASTER 11492,2029,150
Delivery Fleet at UPS CC - VISALIA 11321,2029,150
Delivery Fleet at UPS CC - RIDGECREST 11496,2029,150
Delivery Fleet at UPS CC - VENTURA 11485,2029,150
Delivery Fleet at UPS CC - GOLETA 11489,2029,150
Delivery Fleet at UPS CC - NEWBURY PARK 11481,2029,150
Delivery Fleet at UPS CC - SYLMAR 11031,2029,150
Delivery Fleet at UPS CC - VAN NUYS 11021,2029,150
Delivery Fleet at UPS CC - SANTA MARIA 11494,2029,150
Delivery Fleet at UPS CC - SAN LUIS OBISPO 11491,2029,150
Delivery Fleet at UPS CC LOS ANGELES 11026,2029,150
Delivery Fleet at UPS CC - LOS ANGELES 11022,2029,150
Delivery Fleet at UPS CC - LOS ANGELES 11023,2029,150
Delivery Fleet at UPS CC - FRESNO 11317,2029,150
Delivery Fleet at UPS CC - BALDWIN PARK 11024,2029,150
Delivery Fleet at UPS CC - GARDENA 11477,2029,150
Delivery Fleet at UPS CC - VICTORVILLE 11483,2029,150
Delivery Fleet at UPS CERRITOS 11027,2029,150
Delivery Fleet at UPS CC CHICO 11314,2029,150
Delivery Fleet at UPS CC - MARYSVILLE 11331,2029,150
Delivery Fleet at UPS CC - QUANCY 10698,2029,150
Delivery Fleet at UPS CC - GRASS VALLEY 11305,2029,150
Delivery Fleet at UPS CC  - ANDERSON 11325,2029,150
Delivery Fleet at UPS CC - ROCKLIN 11326,2029,150
Delivery Fleet at UPS CC - LAKEPORT 11328,2029,150
Delivery Fleet at UPS CC - WEST SACRAMENTO 11315,2029,150
